order_id,customer_id,product_id,quantity,revenue,discount,date
5641,480,8,3,10500000,0.0,2024-10-25
5642,102,13,4,4800000,0.0,2024-07-02
5643,167,13,5,6000000,0.0,2024-06-30
5644,381,2,4,40800000,0.15,2024-08-19
5645,317,15,1,1710000,0.05,2024-07-04
5646,119,10,3,18900000,0.1,2024-10-04
5647,219,17,3,14025000,0.15,2023-10-26
5648,500,16,3,19500000,0.0,2024-08-11
5649,469,8,4,12600000,0.1,2024-03-09
5650,417,1,4,68400000,0.05,2023-03-09
5651,481,5,3,8160000,0.15,2024-09-19
5652,112,16,2,13000000,0.0,2024-06-02
5653,182,19,3,5610000,0.15,2024-05-25
5654,362,6,2,4250000,0.15,2024-09-07
5655,120,4,4,1330000,0.05,2024-06-05
5656,364,2,5,60000000,0.0,2023-05-20
5657,170,18,3,17100000,0.05,2024-01-13
5658,421,8,2,6300000,0.1,2023-08-21
5659,47,13,1,1080000,0.1,2024-01-17
5660,321,9,2,8500000,0.15,2024-07-04
5661,409,13,4,4560000,0.05,2023-01-25
5662,154,10,4,25200000,0.1,2024-01-29
5663,200,6,3,6750000,0.1,2023-05-06
5664,279,10,1,5950000,0.15,2024-10-27
5665,138,20,4,84000000,0.0,2023-04-28
5666,227,1,1,17100000,0.05,2023-12-11
5667,460,6,5,12500000,0.0,2023-03-20
5668,208,19,1,1980000,0.1,2024-07-19
5669,457,4,3,945000,0.1,2023-08-22
5670,342,16,1,5850000,0.1,2024-01-31
5671,419,18,4,20400000,0.15,2023-07-28
5672,148,1,5,85500000,0.05,2023-05-12
5673,275,13,2,2280000,0.05,2023-10-23
5674,395,1,4,64800000,0.1,2023-06-05
5675,497,1,5,76500000,0.15,2024-08-11
5676,363,6,5,11875000,0.05,2023-04-30
5677,213,13,4,4800000,0.0,2024-04-08
5678,308,13,4,4080000,0.15,2024-03-01
5679,488,3,2,1530000,0.1,2023-01-02
5680,383,13,3,3420000,0.05,2023-09-04
5681,416,2,2,22800000,0.05,2023-05-18
5682,349,8,5,17500000,0.0,2023-10-03
5683,38,7,4,17100000,0.05,2024-03-24
5684,457,14,3,8400000,0.0,2024-05-14
5685,49,16,5,32500000,0.0,2024-04-08
5686,168,5,3,8640000,0.1,2024-10-12
5687,417,13,3,3240000,0.1,2023-05-04
5688,14,20,2,39900000,0.05,2023-06-18
5689,398,12,4,32400000,0.1,2023-03-06
5690,436,13,4,4320000,0.1,2024-01-05
5691,72,13,1,1020000,0.15,2023-02-23
5692,127,16,4,24700000,0.05,2023-05-12
5693,35,19,3,5610000,0.15,2024-08-21
5694,458,20,3,56700000,0.1,2024-10-10
5695,299,6,2,4250000,0.15,2024-10-16
5696,351,15,3,5400000,0.0,2024-01-20
5697,153,20,1,19950000,0.05,2023-02-16
5698,475,18,1,5700000,0.05,2023-11-28
5699,381,11,1,4275000,0.05,2023-12-18
5700,426,9,3,12750000,0.15,2023-10-23
5701,247,5,5,15200000,0.05,2023-07-04
5702,294,1,4,68400000,0.05,2023-11-04
5703,490,8,3,9450000,0.1,2023-03-09
5704,142,13,3,3060000,0.15,2023-03-27
5705,150,19,2,3960000,0.1,2023-07-22
5706,48,4,5,1487500,0.15,2023-09-24
5707,270,17,5,24750000,0.1,2024-04-22
5708,110,3,1,765000,0.1,2023-05-18
5709,8,19,3,6270000,0.05,2023-11-26
5710,226,16,4,22100000,0.15,2024-10-28
5711,49,17,1,4950000,0.1,2023-07-18
5712,258,2,1,10200000,0.15,2023-03-03
5713,495,8,3,9975000,0.05,2023-03-29
5714,299,3,1,850000,0.0,2023-11-29
5715,129,8,4,11900000,0.15,2024-03-19
5716,88,4,4,1400000,0.0,2023-01-16
5717,281,15,1,1530000,0.15,2023-04-10
5718,324,17,4,19800000,0.1,2023-11-24
5719,66,11,1,3825000,0.15,2024-04-10
5720,329,18,1,5700000,0.05,2024-10-29
5721,443,14,2,5320000,0.05,2024-08-15
5722,474,3,3,2422500,0.05,2024-01-17
5723,362,7,4,18000000,0.0,2023-01-13
5724,28,6,1,2375000,0.05,2023-07-19
5725,491,17,3,14850000,0.1,2024-03-18
5726,466,1,3,51300000,0.05,2024-11-22
5727,87,10,1,6300000,0.1,2023-04-08
5728,404,5,4,10880000,0.15,2023-01-28
5729,246,2,3,36000000,0.0,2023-04-16
5730,132,11,5,21375000,0.05,2024-08-25
5731,10,4,4,1330000,0.05,2024-02-16
5732,106,17,2,10450000,0.05,2023-05-25
5733,437,5,1,3200000,0.0,2023-10-12
5734,164,8,2,6650000,0.05,2024-08-24
5735,341,6,3,6375000,0.15,2023-02-18
5736,72,1,5,90000000,0.0,2023-04-08
5737,436,3,2,1530000,0.1,2023-04-27
5738,274,10,2,14000000,0.0,2023-08-03
5739,99,8,2,6300000,0.1,2024-10-19
5740,93,17,1,5225000,0.05,2024-01-23
5741,82,8,3,9450000,0.1,2024-09-04
5742,427,14,3,7560000,0.1,2024-11-26
5743,65,7,2,7650000,0.15,2023-11-08
5744,153,10,4,23800000,0.15,2024-09-16
5745,407,1,3,45900000,0.15,2023-06-27
5746,220,7,2,9000000,0.0,2023-10-02
5747,374,19,2,3740000,0.15,2024-01-01
5748,385,15,4,6840000,0.05,2024-10-13
5749,142,19,3,6270000,0.05,2024-07-17
5750,319,16,3,16575000,0.15,2023-08-26
5751,428,3,2,1445000,0.15,2023-12-09
5752,492,13,3,3600000,0.0,2024-01-15
5753,137,16,2,11700000,0.1,2024-02-04
5754,404,8,5,17500000,0.0,2024-10-16
5755,318,14,3,8400000,0.0,2024-03-02
5756,137,16,2,12350000,0.05,2024-01-14
5757,208,19,2,3960000,0.1,2024-01-15
5758,450,15,4,6120000,0.15,2023-10-05
5759,369,11,2,8100000,0.1,2024-11-13
5760,107,18,4,22800000,0.05,2024-08-17
5761,391,19,3,6270000,0.05,2024-07-18
5762,79,10,4,23800000,0.15,2023-07-27
5763,473,19,3,6600000,0.0,2023-06-04
5764,174,16,2,11050000,0.15,2023-03-25
5765,443,14,5,13300000,0.05,2023-07-21
5766,166,9,3,12750000,0.15,2023-08-06
5767,281,11,4,17100000,0.05,2024-05-27
5768,343,19,4,8800000,0.0,2023-01-27
5769,202,18,3,15300000,0.15,2023-05-31
5770,303,8,5,17500000,0.0,2024-09-22
5771,213,4,2,700000,0.0,2023-12-29
5772,52,13,2,2040000,0.15,2024-06-11
5773,46,1,1,15300000,0.15,2023-09-08
5774,413,7,2,7650000,0.15,2024-04-30
5775,31,16,1,6500000,0.0,2023-06-20
5776,141,18,4,20400000,0.15,2024-09-20
5777,491,18,5,28500000,0.05,2023-01-20
5778,198,9,2,10000000,0.0,2024-08-10
5779,68,4,4,1330000,0.05,2023-10-20
5780,304,10,4,26600000,0.05,2024-03-28
5781,166,9,5,23750000,0.05,2023-05-28
5782,199,10,4,26600000,0.05,2023-12-19
5783,470,7,1,3825000,0.15,2024-09-04
5784,72,19,3,6600000,0.0,2024-08-25
5785,111,13,3,3600000,0.0,2024-08-09
5786,342,4,4,1190000,0.15,2023-07-05
5787,368,10,4,28000000,0.0,2024-08-03
5788,318,14,1,2380000,0.15,2024-04-07
5789,350,18,2,10800000,0.1,2023-08-18
5790,113,20,1,21000000,0.0,2023-04-24
5791,490,13,2,2160000,0.1,2023-04-21
5792,403,19,1,1870000,0.15,2023-01-29
5793,398,8,5,15750000,0.1,2024-08-04
5794,375,19,1,2090000,0.05,2023-02-04
5795,116,8,3,9975000,0.05,2023-10-06
5796,244,14,2,5040000,0.1,2024-05-08
5797,274,4,1,315000,0.1,2023-10-16
5798,46,2,4,40800000,0.15,2023-03-14
5799,308,7,1,4050000,0.1,2023-02-08
5800,466,18,1,5100000,0.15,2023-04-04
5801,6,10,5,35000000,0.0,2024-08-15
5802,396,1,3,51300000,0.05,2023-02-18
5803,458,2,5,51000000,0.15,2023-06-04
5804,437,14,4,11200000,0.0,2023-05-02
5805,383,3,5,4250000,0.0,2024-09-27
5806,127,10,1,6650000,0.05,2023-05-28
5807,133,17,3,14850000,0.1,2023-12-04
5808,455,5,2,5760000,0.1,2023-03-03
5809,102,3,1,722500,0.15,2024-03-11
5810,290,4,5,1750000,0.0,2024-05-12
5811,106,18,1,6000000,0.0,2024-01-27
5812,166,16,1,5525000,0.15,2023-04-12
5813,60,7,1,4050000,0.1,2023-05-19
5814,475,1,3,45900000,0.15,2023-05-19
5815,343,1,5,90000000,0.0,2023-06-15
5816,149,3,2,1445000,0.15,2023-05-03
5817,436,10,2,11900000,0.15,2023-11-21
5818,479,3,2,1445000,0.15,2024-09-14
5819,244,17,4,18700000,0.15,2024-01-13
5820,151,14,5,14000000,0.0,2023-07-12
5821,123,18,1,5100000,0.15,2023-03-23
5822,155,20,4,84000000,0.0,2023-04-24
5823,401,19,2,4180000,0.05,2023-10-21
5824,329,5,3,8640000,0.1,2023-05-02
5825,450,2,2,24000000,0.0,2023-03-19
5826,472,11,3,13500000,0.0,2023-08-12
5827,211,20,4,79800000,0.05,2024-11-10
5828,199,3,5,3825000,0.1,2024-02-21
5829,417,12,2,16200000,0.1,2023-12-12
5830,90,16,1,6500000,0.0,2023-11-16
5831,72,12,4,36000000,0.0,2023-10-17
5832,479,15,5,8100000,0.1,2024-08-20
5833,267,17,4,18700000,0.15,2024-01-03
5834,310,10,5,33250000,0.05,2024-06-02
5835,30,1,1,16200000,0.1,2024-01-14
5836,222,15,4,6840000,0.05,2023-12-23
5837,188,12,3,25650000,0.05,2024-05-31
5838,437,6,1,2125000,0.15,2024-04-04
5839,80,13,2,2160000,0.1,2024-02-18
5840,208,12,3,22950000,0.15,2023-01-27
5841,448,1,1,18000000,0.0,2024-05-02
5842,43,10,3,21000000,0.0,2024-10-31
5843,430,8,4,11900000,0.15,2023-01-06
5844,441,6,1,2125000,0.15,2023-09-24
5845,399,4,1,297500,0.15,2023-01-06
5846,210,18,1,5400000,0.1,2024-09-05
5847,498,4,2,665000,0.05,2024-05-12
5848,4,16,2,12350000,0.05,2024-02-22
5849,257,4,3,997500,0.05,2023-05-05
5850,72,8,5,16625000,0.05,2023-05-27
5851,93,6,2,4500000,0.1,2024-07-23
5852,7,18,4,21600000,0.1,2023-10-12
5853,444,5,2,5760000,0.1,2024-06-22
5854,311,19,3,6600000,0.0,2024-09-01
5855,1,9,1,4500000,0.1,2023-04-05
5856,232,20,2,37800000,0.1,2023-04-29
5857,456,4,2,630000,0.1,2023-04-29
5858,342,1,2,32400000,0.1,2023-11-18
5859,496,15,2,3420000,0.05,2023-05-30
5860,473,1,3,54000000,0.0,2024-03-23
5861,328,12,5,45000000,0.0,2024-05-16
5862,307,15,2,3600000,0.0,2024-06-20
5863,66,18,1,6000000,0.0,2023-01-18
5864,459,10,5,31500000,0.1,2023-04-15
5865,466,11,3,13500000,0.0,2023-09-06
5866,314,11,5,22500000,0.0,2023-05-10
5867,477,9,4,17000000,0.15,2023-10-22
5868,410,15,2,3600000,0.0,2023-10-22
5869,90,3,5,4037500,0.05,2024-10-18
5870,12,13,3,3060000,0.15,2023-08-16
5871,468,18,1,5700000,0.05,2024-10-19
5872,238,18,1,5700000,0.05,2024-08-22
5873,50,8,5,14875000,0.15,2024-11-07
5874,129,8,5,17500000,0.0,2024-02-17
5875,164,11,3,12150000,0.1,2024-07-19
5876,469,16,5,29250000,0.1,2024-01-17
5877,358,1,3,51300000,0.05,2024-07-11
5878,295,1,5,76500000,0.15,2024-03-05
5879,291,2,3,34200000,0.05,2023-11-02
5880,267,20,4,84000000,0.0,2024-07-10
5881,194,3,4,3060000,0.1,2023-02-19
5882,216,15,2,3060000,0.15,2023-09-04
5883,388,9,4,20000000,0.0,2024-01-16
5884,43,13,2,2040000,0.15,2023-11-22
5885,213,3,4,3400000,0.0,2023-08-17
5886,154,19,1,2090000,0.05,2024-07-19
5887,184,8,1,3150000,0.1,2024-10-12
5888,100,16,5,30875000,0.05,2024-02-13
5889,328,20,3,56700000,0.1,2024-02-12
5890,155,15,2,3240000,0.1,2024-05-25
5891,411,1,3,51300000,0.05,2024-06-28
5892,124,5,2,6080000,0.05,2023-09-14
5893,155,17,1,4950000,0.1,2023-01-05
5894,41,15,3,5400000,0.0,2023-05-10
5895,369,11,2,7650000,0.15,2023-12-17
5896,308,4,5,1575000,0.1,2023-12-02
5897,162,15,5,9000000,0.0,2023-10-16
5898,197,6,5,10625000,0.15,2024-05-25
5899,8,6,2,4500000,0.1,2023-10-12
5900,232,2,2,22800000,0.05,2023-09-02
5901,337,5,3,8640000,0.1,2024-09-27
5902,184,6,1,2250000,0.1,2023-08-16
5903,328,18,5,25500000,0.15,2023-05-23
5904,116,2,1,11400000,0.05,2023-10-14
5905,310,14,2,5600000,0.0,2024-02-06
5906,227,6,4,9000000,0.1,2023-04-12
5907,488,6,2,4750000,0.05,2024-09-06
5908,14,10,4,23800000,0.15,2023-03-31
5909,278,6,3,7125000,0.05,2023-05-03
5910,303,6,4,9500000,0.05,2024-02-20
5911,244,1,2,34200000,0.05,2024-02-10
5912,420,12,2,18000000,0.0,2023-02-03
5913,430,8,2,7000000,0.0,2024-08-23
5914,155,18,1,5700000,0.05,2024-01-02
5915,78,2,1,12000000,0.0,2024-03-04
5916,55,19,2,4180000,0.05,2023-09-03
5917,192,20,4,71400000,0.15,2023-08-20
5918,44,20,1,21000000,0.0,2023-03-05
5919,331,1,5,81000000,0.1,2023-07-08
5920,221,4,2,665000,0.05,2024-01-21
5921,431,11,3,11475000,0.15,2024-01-21
5922,33,17,3,14850000,0.1,2024-01-13
5923,2,15,5,8550000,0.05,2024-08-16
5924,117,1,3,51300000,0.05,2023-10-20
5925,70,8,4,11900000,0.15,2023-03-26
5926,239,18,3,16200000,0.1,2023-03-19
5927,193,10,3,19950000,0.05,2024-03-27
5928,228,1,5,81000000,0.1,2023-05-02
5929,484,12,5,45000000,0.0,2023-07-20
5930,472,3,4,2890000,0.15,2024-11-17
5931,220,14,3,8400000,0.0,2024-03-14
5932,177,6,4,8500000,0.15,2024-11-05
5933,35,5,5,15200000,0.05,2023-01-28
5934,284,3,3,2167500,0.15,2024-10-25
5935,281,2,1,12000000,0.0,2024-02-21
5936,80,5,1,3200000,0.0,2023-09-09
5937,201,16,5,27625000,0.15,2024-10-03
5938,13,13,4,4080000,0.15,2024-10-06
5939,105,11,2,8550000,0.05,2023-09-09
5940,102,16,5,29250000,0.1,2023-05-07
5941,300,5,2,5440000,0.15,2023-03-15
5942,420,17,5,24750000,0.1,2023-10-19
5943,213,8,1,3500000,0.0,2024-05-24
5944,147,5,3,9120000,0.05,2024-09-12
5945,12,2,2,20400000,0.15,2023-01-30
5946,426,11,5,21375000,0.05,2023-09-09
5947,448,8,2,6650000,0.05,2023-03-16
5948,133,14,5,11900000,0.15,2023-12-19
5949,195,20,2,35700000,0.15,2023-08-02
5950,387,18,1,5100000,0.15,2023-09-22
5951,338,18,4,20400000,0.15,2023-07-26
5952,176,19,3,6270000,0.05,2023-03-15
5953,471,17,1,5500000,0.0,2023-05-23
5954,51,9,1,4250000,0.15,2024-11-14
5955,412,12,4,30600000,0.15,2023-06-17
5956,150,6,4,9500000,0.05,2024-03-17
5957,447,12,2,15300000,0.15,2023-03-07
5958,94,9,3,14250000,0.05,2023-11-20
5959,493,8,3,8925000,0.15,2024-05-15
5960,161,13,4,4080000,0.15,2024-09-20
5961,134,17,5,24750000,0.1,2024-03-27
5962,302,14,2,5040000,0.1,2023-06-13
5963,417,19,3,6600000,0.0,2023-10-22
5964,12,10,2,12600000,0.1,2024-02-21
5965,3,14,2,4760000,0.15,2024-08-15
5966,168,13,3,3600000,0.0,2024-06-30
5967,74,2,2,20400000,0.15,2024-03-07
5968,449,14,2,5320000,0.05,2024-05-19
5969,379,11,5,19125000,0.15,2023-01-23
5970,300,7,3,12825000,0.05,2023-09-21
5971,38,5,1,2880000,0.1,2024-08-12
5972,224,12,2,17100000,0.05,2023-01-05
5973,404,7,4,15300000,0.15,2023-10-27
5974,282,1,3,45900000,0.15,2023-10-21
5975,371,19,2,3960000,0.1,2024-04-19
5976,60,17,1,4675000,0.15,2023-10-26
5977,13,7,5,21375000,0.05,2023-08-24
5978,48,10,5,33250000,0.05,2024-04-08
5979,397,8,4,13300000,0.05,2023-07-17
5980,356,2,3,32400000,0.1,2024-08-04
5981,33,13,4,4080000,0.15,2024-05-14
5982,7,13,4,4560000,0.05,2023-07-21
5983,344,5,4,12160000,0.05,2024-06-16
5984,3,4,2,665000,0.05,2023-03-10
5985,14,2,5,54000000,0.1,2024-11-23
5986,258,9,4,18000000,0.1,2023-05-10
5987,396,18,2,11400000,0.05,2023-07-28
5988,217,15,5,7650000,0.15,2024-11-22
5989,12,17,5,23375000,0.15,2023-06-20
5990,256,3,4,3400000,0.0,2023-07-31
5991,437,11,3,12150000,0.1,2024-10-17
5992,457,14,2,5600000,0.0,2024-09-05
5993,288,12,3,27000000,0.0,2024-03-05
5994,59,7,3,12150000,0.1,2023-05-30
5995,391,3,2,1530000,0.1,2024-07-31
5996,26,1,1,16200000,0.1,2023-03-21
5997,150,13,4,4320000,0.1,2023-04-23
5998,403,17,1,5500000,0.0,2024-10-19
5999,111,17,5,27500000,0.0,2024-06-05
6000,147,9,1,5000000,0.0,2024-10-15
6001,145,2,2,24000000,0.0,2023-10-06
6002,179,13,5,5400000,0.1,2024-01-30
6003,39,7,2,9000000,0.0,2023-12-05
6004,141,17,2,9350000,0.15,2024-10-23
6005,159,15,3,5400000,0.0,2023-11-24
6006,101,2,1,12000000,0.0,2024-10-01
6007,473,13,3,3060000,0.15,2024-06-12
6008,145,15,4,6120000,0.15,2023-04-23
6009,282,9,1,5000000,0.0,2023-02-06
6010,80,15,1,1530000,0.15,2024-11-03
6011,460,20,5,99750000,0.05,2024-06-23
6012,248,4,1,350000,0.0,2024-03-22
6013,188,17,4,18700000,0.15,2024-02-03
6014,58,3,5,3612500,0.15,2024-08-05
6015,424,13,3,3420000,0.05,2024-03-25
6016,340,7,4,18000000,0.0,2023-06-13
6017,244,2,1,10800000,0.1,2023-11-25
6018,497,18,3,17100000,0.05,2023-08-01
6019,131,12,5,45000000,0.0,2024-10-21
6020,302,12,3,22950000,0.15,2024-03-08
6021,362,5,3,9120000,0.05,2024-07-12
6022,187,8,5,16625000,0.05,2023-09-11
6023,145,6,4,9500000,0.05,2024-02-02
6024,49,15,3,5400000,0.0,2024-05-08
6025,35,11,3,11475000,0.15,2024-07-06
6026,220,18,5,28500000,0.05,2024-05-11
6027,3,7,2,8100000,0.1,2023-01-07
6028,105,6,2,4250000,0.15,2024-04-18
6029,387,13,5,5700000,0.05,2024-03-16
6030,131,11,3,13500000,0.0,2023-03-13
6031,85,11,5,20250000,0.1,2023-05-09
6032,484,10,1,6650000,0.05,2024-03-12
6033,3,18,2,12000000,0.0,2024-04-23
6034,275,19,2,4400000,0.0,2024-04-28
6035,328,15,5,8550000,0.05,2023-08-18
6036,487,16,4,22100000,0.15,2024-05-01
6037,471,4,5,1575000,0.1,2023-05-04
6038,72,11,4,15300000,0.15,2023-05-12
6039,102,1,1,18000000,0.0,2024-09-09
6040,227,3,1,850000,0.0,2023-05-30
6041,424,5,2,6080000,0.05,2023-10-13
6042,152,10,2,14000000,0.0,2024-05-15
6043,179,16,4,22100000,0.15,2024-11-09
6044,49,20,1,17850000,0.15,2024-03-13
6045,56,13,5,5100000,0.15,2024-01-09
6046,180,13,4,4080000,0.15,2024-02-17
6047,152,2,5,51000000,0.15,2024-09-13
6048,269,8,3,9450000,0.1,2023-07-19
6049,9,1,3,51300000,0.05,2024-09-21
6050,83,10,4,25200000,0.1,2023-05-22
6051,101,15,2,3420000,0.05,2024-10-01
6052,66,3,1,765000,0.1,2024-08-16
6053,125,20,4,84000000,0.0,2023-01-14
6054,186,10,2,11900000,0.15,2024-05-04
6055,26,4,4,1400000,0.0,2023-12-09
6056,43,11,1,4500000,0.0,2023-02-08
6057,36,13,4,4800000,0.0,2023-06-05
6058,16,17,2,9350000,0.15,2023-02-03
6059,179,18,2,10800000,0.1,2024-08-08
6060,433,15,5,7650000,0.15,2023-12-11
6061,443,18,2,10800000,0.1,2023-07-28
6062,148,17,2,9900000,0.1,2024-05-27
6063,252,3,2,1700000,0.0,2024-09-06
6064,146,19,4,8800000,0.0,2024-02-17
6065,419,9,2,8500000,0.15,2024-01-29
6066,325,13,2,2280000,0.05,2023-10-18
6067,12,7,4,17100000,0.05,2023-04-04
6068,419,14,3,7980000,0.05,2024-03-09
6069,399,17,3,14025000,0.15,2023-05-26
6070,276,11,5,21375000,0.05,2023-09-28
6071,369,16,2,11700000,0.1,2024-11-16
6072,2,2,2,24000000,0.0,2023-02-05
6073,280,13,1,1200000,0.0,2024-11-11
6074,156,13,3,3600000,0.0,2023-01-18
6075,302,1,3,48600000,0.1,2024-07-26
6076,107,5,1,2720000,0.15,2024-05-22
6077,489,7,2,8550000,0.05,2023-02-28
6078,164,14,2,4760000,0.15,2024-11-02
6079,307,7,1,4500000,0.0,2023-01-14
6080,30,2,1,11400000,0.05,2024-08-26
6081,34,18,5,30000000,0.0,2024-03-30
6082,373,1,5,90000000,0.0,2023-11-14
6083,89,17,2,9900000,0.1,2024-10-21
6084,358,9,3,14250000,0.05,2023-03-08
6085,320,2,2,24000000,0.0,2024-09-28
6086,473,9,4,17000000,0.15,2023-08-14
6087,218,3,4,2890000,0.15,2023-09-06
6088,88,18,1,6000000,0.0,2024-10-20
6089,72,5,4,12800000,0.0,2024-11-21
6090,179,19,4,7920000,0.1,2023-11-07
6091,394,15,3,5130000,0.05,2023-01-04
6092,38,3,3,2422500,0.05,2023-02-07
6093,346,8,5,14875000,0.15,2023-01-09
6094,255,7,4,16200000,0.1,2024-09-11
6095,72,4,5,1750000,0.0,2024-07-25
6096,383,10,4,26600000,0.05,2023-05-24
6097,243,14,1,2800000,0.0,2023-12-31
6098,208,16,4,26000000,0.0,2024-03-13
6099,261,16,4,24700000,0.05,2024-05-05
6100,337,17,2,9350000,0.15,2024-07-09
6101,475,8,5,15750000,0.1,2024-03-18
6102,13,3,4,3230000,0.05,2024-11-01
6103,236,13,5,5700000,0.05,2023-06-26
6104,95,14,4,9520000,0.15,2024-03-18
6105,264,17,5,26125000,0.05,2023-01-12
6106,230,13,4,4320000,0.1,2023-03-29
6107,87,6,5,12500000,0.0,2024-07-17
6108,238,10,5,33250000,0.05,2024-08-17
6109,414,11,5,22500000,0.0,2024-08-02
6110,70,11,5,19125000,0.15,2023-12-16
6111,246,15,4,6480000,0.1,2023-06-05
6112,499,20,4,75600000,0.1,2024-05-22
6113,13,18,5,27000000,0.1,2023-07-12
6114,492,18,3,18000000,0.0,2023-01-26
6115,474,3,1,722500,0.15,2023-10-25
6116,56,13,4,4560000,0.05,2023-12-04
6117,293,3,5,3825000,0.1,2023-05-23
6118,445,13,1,1020000,0.15,2023-12-26
6119,42,4,5,1487500,0.15,2023-11-12
6120,21,2,3,36000000,0.0,2024-10-29
6121,3,20,3,56700000,0.1,2023-07-08
6122,305,6,4,8500000,0.15,2024-06-19
6123,179,15,2,3600000,0.0,2023-02-20
6124,397,5,2,6400000,0.0,2024-08-26
6125,64,4,3,1050000,0.0,2023-06-03
6126,33,17,1,4675000,0.15,2024-02-05
6127,141,6,1,2125000,0.15,2024-08-08
6128,339,20,2,39900000,0.05,2023-12-19
6129,83,8,4,13300000,0.05,2023-07-13
6130,421,4,5,1750000,0.0,2024-10-11
6131,197,6,1,2125000,0.15,2023-02-12
6132,328,7,2,8100000,0.1,2023-01-21
6133,403,6,4,9500000,0.05,2024-01-30
6134,133,19,3,6270000,0.05,2024-04-07
6135,241,10,3,17850000,0.15,2023-01-26
6136,453,3,3,2295000,0.1,2024-10-19
6137,201,20,4,71400000,0.15,2024-01-12
6138,131,2,5,51000000,0.15,2024-01-25
6139,404,7,3,12150000,0.1,2024-01-06
6140,482,12,3,24300000,0.1,2023-08-13
6141,371,3,4,2890000,0.15,2023-10-15
6142,459,18,4,21600000,0.1,2024-07-03
6143,475,17,3,15675000,0.05,2023-07-23
6144,403,10,2,12600000,0.1,2024-07-29
6145,336,18,2,10200000,0.15,2024-03-15
6146,427,16,4,22100000,0.15,2023-08-10
6147,425,10,3,19950000,0.05,2024-06-14
6148,79,1,4,61200000,0.15,2024-11-09
6149,187,17,1,4950000,0.1,2024-04-27
6150,125,6,4,9500000,0.05,2024-10-28
6151,337,9,2,8500000,0.15,2023-11-04
6152,306,11,1,4050000,0.1,2024-07-02
6153,13,10,1,6300000,0.1,2023-11-23
6154,370,2,2,21600000,0.1,2024-09-02
6155,206,15,1,1800000,0.0,2023-06-19
6156,235,7,2,8550000,0.05,2023-10-15
6157,291,2,4,45600000,0.05,2024-04-23
6158,469,16,5,29250000,0.1,2023-05-26
6159,139,12,1,8550000,0.05,2024-11-13
6160,288,1,4,68400000,0.05,2023-03-06
6161,172,18,1,5400000,0.1,2023-12-26
6162,20,5,1,2880000,0.1,2024-10-13
6163,176,1,2,36000000,0.0,2024-11-04
6164,160,7,2,9000000,0.0,2023-12-18
6165,72,15,3,5130000,0.05,2024-09-02
6166,423,8,5,15750000,0.1,2024-05-18
6167,97,3,1,807500,0.05,2023-04-13
6168,123,12,1,8100000,0.1,2024-08-12
6169,445,6,3,7125000,0.05,2024-02-15
6170,454,15,2,3060000,0.15,2023-09-28
6171,431,13,3,3600000,0.0,2023-07-07
6172,355,2,3,30600000,0.15,2024-06-20
6173,115,17,5,24750000,0.1,2023-07-17
6174,179,10,1,6300000,0.1,2023-12-17
6175,324,14,5,14000000,0.0,2023-02-11
6176,300,8,1,3500000,0.0,2023-11-28
6177,245,10,3,18900000,0.1,2023-12-19
6178,387,8,1,2975000,0.15,2024-04-09
6179,70,16,5,32500000,0.0,2023-07-10
6180,213,15,2,3060000,0.15,2023-07-24
6181,129,13,2,2400000,0.0,2023-04-08
6182,342,11,3,11475000,0.15,2024-05-02
6183,369,6,3,7500000,0.0,2024-03-11
6184,89,14,5,12600000,0.1,2023-01-30
6185,270,4,4,1190000,0.15,2024-06-07
6186,82,1,5,90000000,0.0,2024-08-26
6187,218,19,1,1870000,0.15,2023-08-28
6188,124,1,5,81000000,0.1,2023-08-29
6189,487,3,4,3400000,0.0,2024-03-22
6190,160,11,3,12825000,0.05,2023-02-03
6191,470,5,4,10880000,0.15,2024-11-24
6192,117,4,2,630000,0.1,2023-06-27
6193,401,8,5,17500000,0.0,2024-06-27
6194,158,17,1,4950000,0.1,2023-12-19
6195,333,5,2,5760000,0.1,2023-02-28
6196,312,8,3,9450000,0.1,2024-02-15
6197,24,5,2,6080000,0.05,2024-07-20
6198,55,8,2,5950000,0.15,2023-09-19
6199,186,12,4,30600000,0.15,2024-03-28
6200,95,20,1,21000000,0.0,2024-09-16
6201,368,11,5,22500000,0.0,2023-10-27
6202,384,10,3,19950000,0.05,2024-10-05
6203,459,3,2,1530000,0.1,2024-06-17
6204,128,14,3,7980000,0.05,2024-09-21
6205,469,3,2,1445000,0.15,2023-02-09
6206,248,4,1,315000,0.1,2024-11-25
6207,9,14,5,14000000,0.0,2023-05-31
6208,486,15,2,3060000,0.15,2024-09-11
6209,463,11,4,17100000,0.05,2023-03-07
6210,439,6,1,2125000,0.15,2024-06-05
6211,73,20,1,17850000,0.15,2023-03-27
6212,118,20,2,42000000,0.0,2023-06-09
6213,304,18,4,24000000,0.0,2023-09-10
6214,403,11,2,7650000,0.15,2024-03-29
6215,223,16,1,5850000,0.1,2023-04-27
6216,71,19,4,7480000,0.15,2024-06-10
6217,1,15,3,4860000,0.1,2024-10-20
6218,436,20,1,18900000,0.1,2024-09-25
6219,443,7,3,12150000,0.1,2023-02-27
6220,163,2,2,24000000,0.0,2023-01-11
6221,68,13,2,2040000,0.15,2024-06-17
6222,285,20,2,37800000,0.1,2023-02-05
6223,327,12,2,16200000,0.1,2023-02-26
